Category,City,Country,Customer ID,Customer Name,Market,Order Date,Order ID,Order Priority,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Year (OrderDate),Discount,Number of Records,Profit,Quantity,Sales,Shipping Cost
Office Supplies,Hubli,India,DR-129401,Daniel Raglin,APAC,10/17/2015,IN-2014-45188,High,OFF-FA-10002459,"Advantus Clamps, Bulk Pack",Central Asia,23392,Home Office,10/18/2015,First Class,Karnataka,Fasteners,2015,0,1,38.55,5,96.45,5.19
Office Supplies,Hubli,India,DR-129401,Daniel Raglin,APAC,10/17/2015,IN-2014-45188,High,OFF-PA-10003407,"Enermax Memo Slips, Recycled",Central Asia,23393,Home Office,10/18/2015,First Class,Karnataka,Paper,2015,0,1,19.53,3,46.71,5.24
Office Supplies,Hubli,India,DR-129401,Daniel Raglin,APAC,10/17/2015,IN-2014-45188,High,OFF-PA-10004648,"Xerox Message Books, Recycled",Central Asia,23391,Home Office,10/18/2015,First Class,Karnataka,Paper,2015,0,1,2.82,2,40.56,1.22
Office Supplies,Hubli,India,DR-129401,Daniel Raglin,APAC,10/17/2015,IN-2014-45188,High,OFF-ST-10000016,"Eldon Folders, Blue",Central Asia,23390,Home Office,10/18/2015,First Class,Karnataka,Storage,2015,0,1,10.5,2,33.96,4.55
Furniture,Salem,India,BN-115151,Bradley Nguyen,APAC,10/17/2015,IN-2014-32728,Medium,FUR-TA-10002095,"Lesro Training Table, Fully Assembled",Central Asia,30181,Consumer,10/23/2015,Standard Class,Tamil Nadu,Tables,2015,0,1,10.8,1,270.27,25.28
Furniture,Bangalore,India,SW-207551,Steven Ward,APAC,10/18/2015,IN-2014-44264,Medium,FUR-CH-10001465,"Hon Swivel Stool, Red",Central Asia,24558,Corporate,10/23/2015,Standard Class,Karnataka,Chairs,2015,0,1,75.27,1,163.65,12.05
Furniture,Bangalore,India,SW-207551,Steven Ward,APAC,10/18/2015,IN-2014-44264,Medium,FUR-FU-10000666,"Rubbermaid Frame, Black",Central Asia,24559,Corporate,10/23/2015,Standard Class,Karnataka,Furnishings,2015,0,1,29.67,1,109.89,7.74
Office Supplies,Bangalore,India,SW-207551,Steven Ward,APAC,10/18/2015,IN-2014-44264,Medium,OFF-AP-10002933,"Hoover Blender, Silver",Central Asia,24560,Corporate,10/23/2015,Standard Class,Karnataka,Appliances,2015,0,1,36.9,2,194.34,15.91
Office Supplies,Bangalore,India,SW-207551,Steven Ward,APAC,10/18/2015,IN-2014-44264,Medium,OFF-PA-10003511,"Green Bar Memo Slips, 8.5 x 11",Central Asia,24557,Corporate,10/23/2015,Standard Class,Karnataka,Paper,2015,0,1,31.59,3,63.27,3.64
Office Supplies,Bangalore,India,SW-207551,Steven Ward,APAC,10/18/2015,IN-2014-44264,Medium,OFF-SU-10000866,"Elite Trimmer, Serrated",Central Asia,24556,Corporate,10/23/2015,Standard Class,Karnataka,Supplies,2015,0,1,13.77,3,115.11,9.7
Office Supplies,Ranchi,India,RP-192701,Rachel Payne,APAC,10/19/2015,IN-2014-62716,Medium,OFF-AR-10002747,"Boston Canvas, Fluorescent",Central Asia,20758,Corporate,10/24/2015,Standard Class,Jharkhand,Art,2015,0,1,43.92,2,109.8,11.12
Furniture,Bijapur,India,MM-179201,Michael Moore,APAC,10/22/2015,IN-2014-24622,Medium,FUR-BO-10003022,"Dania 3-Shelf Cabinet, Metal",Central Asia,21376,Consumer,10/28/2015,Standard Class,Karnataka,Bookcases,2015,0,1,98.58,2,281.82,28.54
Office Supplies,Bijapur,India,MM-179201,Michael Moore,APAC,10/22/2015,IN-2014-24622,Medium,OFF-BI-10002885,"Avery Hole Reinforcements, Recycled",Central Asia,21375,Consumer,10/28/2015,Standard Class,Karnataka,Binders,2015,0,1,4.44,2,9.54,0.14
Office Supplies,Bijapur,India,MM-179201,Michael Moore,APAC,10/22/2015,IN-2014-24622,Medium,OFF-BI-10003025,"Cardinal Binding Machine, Durable",Central Asia,21374,Consumer,10/28/2015,Standard Class,Karnataka,Binders,2015,0,1,36.84,4,205.08,13.11
Office Supplies,Bijapur,India,MM-179201,Michael Moore,APAC,10/22/2015,IN-2014-24622,Medium,OFF-EN-10002784,"Cameo Manila Envelope, Recycled",Central Asia,21377,Consumer,10/28/2015,Standard Class,Karnataka,Envelopes,2015,0,1,34.83,3,77.4,6.68
Office Supplies,Puducherry,India,HW-149351,Helen Wasserman,APAC,10/22/2015,IN-2014-31811,High,OFF-ST-10001638,"Tenex File Cart, Single Width",Central Asia,27646,Corporate,10/27/2015,Standard Class,Puducherry,Storage,2015,0,1,39.03,1,134.61,14.11
Office Supplies,Jaipur,India,MS-175301,MaryBeth Skach,APAC,10/22/2015,IN-2014-30845,Medium,OFF-PA-10003499,"Xerox Parchment Paper, 8.5 x 11",Central Asia,29210,Consumer,10/27/2015,Standard Class,Rajasthan,Paper,2015,0,1,40.8,5,87,6.6
Technology,Bangalore,India,CY-127451,Craig Yedwab,APAC,10/23/2015,IN-2014-48261,Critical,TEC-CO-10002376,"Hewlett Fax Machine, Laser",Central Asia,27724,Corporate,10/25/2015,First Class,Karnataka,Copiers,2015,0,1,460.62,3,959.76,317.81
Office Supplies,Durg,India,SW-203501,Sean Wendt,APAC,10/24/2015,IN-2014-14059,Medium,OFF-FA-10002481,"OIC Rubber Bands, 12 Pack",Central Asia,27860,Home Office,10/30/2015,Standard Class,Chhattisgarh,Fasteners,2015,0,1,1.92,4,66,4.03
Furniture,Surat,India,DW-135851,Dorothy Wardle,APAC,10/24/2015,IN-2014-78368,Medium,FUR-CH-10004082,"Office Star Chairmat, Black",Central Asia,23246,Corporate,10/28/2015,Standard Class,Gujarat,Chairs,2015,0,1,182.4,8,507.12,8.46
Office Supplies,Surat,India,DW-135851,Dorothy Wardle,APAC,10/24/2015,IN-2014-78368,Medium,OFF-EN-10002700,"Kraft Interoffice Envelope, with clear poly window",Central Asia,23244,Corporate,10/28/2015,Standard Class,Gujarat,Envelopes,2015,0,1,52.92,3,151.38,14.93
Technology,Surat,India,DW-135851,Dorothy Wardle,APAC,10/24/2015,IN-2014-78368,Medium,TEC-PH-10003946,"Cisco Office Telephone, VoIP",Central Asia,23245,Corporate,10/28/2015,Standard Class,Gujarat,Phones,2015,0,1,14.46,2,161.1,4.26
Office Supplies,Thane,India,JM-158651,John Murray,APAC,10/24/2015,IN-2014-26981,High,OFF-LA-10000861,"Avery Color Coded Labels, Alphabetical",Central Asia,21835,Consumer,10/28/2015,Standard Class,Maharashtra,Labels,2015,0,1,28.8,5,65.55,7.73
Technology,Thane,India,JM-158651,John Murray,APAC,10/24/2015,IN-2014-26981,High,TEC-CO-10001410,"Canon Personal Copier, High-Speed",Central Asia,21834,Consumer,10/28/2015,Standard Class,Maharashtra,Copiers,2015,0,1,4.2,1,140.94,29.06
Furniture,Mirzapur,India,DW-134801,Dianna Wilson,APAC,10/27/2015,IN-2014-16320,Critical,FUR-CH-10002468,"Hon Rocking Chair, Adjustable",Central Asia,28744,Home Office,10/30/2015,First Class,Uttar Pradesh,Chairs,2015,0,1,69.18,2,266.22,31.44
Office Supplies,Mirzapur,India,DW-134801,Dianna Wilson,APAC,10/27/2015,IN-2014-16320,Critical,OFF-ST-10000287,"Rogers Box, Blue",Central Asia,28743,Home Office,10/30/2015,First Class,Uttar Pradesh,Storage,2015,0,1,20.79,3,71.91,17.72
Office Supplies,Karnal,India,HG-149651,Henry Goldwyn,APAC,10/30/2015,IN-2014-52048,Medium,OFF-SU-10002362,"Acme Ruler, Serrated",Central Asia,20966,Corporate,11/4/2015,Standard Class,Haryana,Supplies,2015,0,1,39.6,11,147.51,2.16
Office Supplies,Karnal,India,HG-149651,Henry Goldwyn,APAC,10/30/2015,IN-2014-52048,Medium,OFF-SU-10003559,"Kleencut Ruler, Steel",Central Asia,20967,Corporate,11/4/2015,Standard Class,Haryana,Supplies,2015,0,1,8.1,3,38.88,1.39
Technology,Kochi,India,AJ-107951,Anthony Johnson,APAC,10/30/2015,IN-2014-71837,High,TEC-PH-10002428,"Apple Headset, VoIP",Central Asia,23359,Corporate,10/30/2015,Same Day,Kerala,Phones,2015,0,1,8.76,4,293.4,6.64
Furniture,Durgapur,India,GK-146201,Grace Kelly,APAC,10/30/2015,IN-2014-68218,High,FUR-CH-10000825,"SAFCO Chairmat, Red",Central Asia,26864,Corporate,11/3/2015,Standard Class,West Bengal,Chairs,2015,0,1,69.93,3,179.46,20.36
Office Supplies,Durgapur,India,GK-146201,Grace Kelly,APAC,10/30/2015,IN-2014-68218,High,OFF-PA-10003381,"Eaton Cards & Envelopes, Multicolor",Central Asia,26863,Corporate,11/3/2015,Standard Class,West Bengal,Paper,2015,0,1,23.28,2,93.18,11.11
Office Supplies,Durgapur,India,GK-146201,Grace Kelly,APAC,10/30/2015,IN-2014-68218,High,OFF-ST-10002240,"Fellowes Shelving, Blue",Central Asia,26861,Corporate,11/3/2015,Standard Class,West Bengal,Storage,2015,0,1,32.34,2,115.68,15.35
Office Supplies,Durgapur,India,GK-146201,Grace Kelly,APAC,10/30/2015,IN-2014-68218,High,OFF-ST-10001124,"Fellowes Trays, Wire Frame",Central Asia,26862,Corporate,11/3/2015,Standard Class,West Bengal,Storage,2015,0,1,29.28,4,225.84,29.35
Furniture,Mumbai,India,KC-162551,Karen Carlisle,APAC,10/31/2015,ID-2014-23642,High,FUR-CH-10004580,"Office Star Bag Chairs, Adjustable",Central Asia,28481,Corporate,11/2/2015,Second Class,Maharashtra,Chairs,2015,0.5,1,-33.075,3,86.895,13.6
Office Supplies,Mumbai,India,KC-162551,Karen Carlisle,APAC,10/31/2015,ID-2014-23642,High,OFF-ST-10003411,"Eldon Trays, Wire Frame",Central Asia,28480,Corporate,11/2/2015,Second Class,Maharashtra,Storage,2015,0.5,1,-49.41,3,70.56,11.67
Furniture,Jodhpur,India,JG-158051,John Grady,APAC,10/31/2015,IN-2014-69527,Medium,FUR-CH-10002631,"Office Star Bag Chairs, Black",Central Asia,25360,Corporate,11/2/2015,First Class,Rajasthan,Chairs,2015,0,1,9.54,2,106.02,5.02
Office Supplies,Vadodara,India,CS-121751,Charles Sheldon,APAC,11/1/2015,IN-2014-50151,Critical,OFF-AP-10002938,"KitchenAid Toaster, Black",Central Asia,25867,Corporate,11/3/2015,Second Class,Gujarat,Appliances,2015,0,1,15.24,2,169.5,35.84
Office Supplies,Guwahati,India,AW-109301,Arthur Wiediger,APAC,11/3/2015,IN-2014-59650,High,OFF-BI-10002853,"Avery Binder Covers, Recycled",Central Asia,20631,Home Office,11/5/2015,First Class,Assam,Binders,2015,0,1,10.74,2,22.86,4.16
Furniture,Chennai,India,AC-104501,Amy Cox,APAC,11/3/2015,IN-2014-13597,Medium,FUR-TA-10002256,"Hon Wood Table, Fully Assembled",Central Asia,20408,Consumer,11/7/2015,Standard Class,Tamil Nadu,Tables,2015,0,1,905.7,5,2664,325.54
Office Supplies,Chennai,India,AC-104501,Amy Cox,APAC,11/3/2015,IN-2014-13597,Medium,OFF-LA-10002088,"Novimex Round Labels, Laser Printer Compatible",Central Asia,20407,Consumer,11/7/2015,Standard Class,Tamil Nadu,Labels,2015,0,1,2.94,1,6.27,0.11
Office Supplies,Rajkot,India,KA-165251,Kelly Andreada,APAC,11/5/2015,IN-2014-48163,Medium,OFF-PA-10000776,"Xerox Cards & Envelopes, Premium",Central Asia,23389,Consumer,11/11/2015,Standard Class,Gujarat,Paper,2015,0,1,21.12,1,44.97,2.01
Furniture,Nagpur,India,SP-205451,Sibella Parks,APAC,11/5/2015,ID-2014-59517,Medium,FUR-FU-10004182,"Eldon Stacking Tray, Black",Central Asia,30201,Corporate,11/9/2015,Standard Class,Maharashtra,Furnishings,2015,0,1,40.59,3,94.5,5.99
Furniture,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,FUR-CH-10002743,"Novimex Chairmat, Adjustable",Central Asia,29543,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Chairs,2015,0,1,0,4,235.32,10.61
Furniture,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,FUR-CH-10000351,"Novimex Chairmat, Set of Two",Central Asia,29540,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Chairs,2015,0,1,43.32,2,117.18,8.37
Office Supplies,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,OFF-AP-10004711,"Breville Refrigerator, Silver",Central Asia,29545,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Appliances,2015,0,1,603.24,4,2080.32,113.36
Office Supplies,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,OFF-AR-10002392,"Binney & Smith Highlighters, Blue",Central Asia,29542,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Art,2015,0,1,1.98,2,33.18,2.52
Office Supplies,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,OFF-ST-10004382,"Tenex Folders, Industrial",Central Asia,29539,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Storage,2015,0,1,9.9,2,47.4,3.98
Office Supplies,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,OFF-SU-10004177,"Fiskars Box Cutter, Easy Grip",Central Asia,29544,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Supplies,2015,0,1,24.48,3,111.42,5.52
Technology,Jhansi,India,PB-188051,Patrick Bzostek,APAC,11/6/2015,IN-2014-42808,Medium,TEC-MA-10003351,"Okidata Card Printer, White",Central Asia,29541,Home Office,11/11/2015,Standard Class,Uttar Pradesh,Machines,2015,0,1,142.86,2,348.48,30.85
Office Supplies,Ajmer,India,CS-122501,Chris Selesnick,APAC,11/7/2015,IN-2014-29074,Medium,OFF-AP-10001670,"Hoover Coffee Grinder, White",Central Asia,22964,Corporate,11/12/2015,Standard Class,Rajasthan,Appliances,2015,0,1,16.02,6,401.58,35.28
Office Supplies,Ajmer,India,CS-122501,Chris Selesnick,APAC,11/7/2015,IN-2014-29074,Medium,OFF-PA-10001979,"Enermax Message Books, Premium",Central Asia,22965,Corporate,11/12/2015,Standard Class,Rajasthan,Paper,2015,0,1,91.14,14,315,25.92
Furniture,Mumbai,India,AS-100901,Adam Shillingsburg,APAC,11/8/2015,ID-2014-17314,Critical,FUR-BO-10000961,"Bush Stackable Bookrack, Pine",Central Asia,29103,Consumer,11/10/2015,Second Class,Maharashtra,Bookcases,2015,0.5,1,-87.45,5,312.15,30.24
Office Supplies,Mumbai,India,AS-100901,Adam Shillingsburg,APAC,11/8/2015,ID-2014-17314,Critical,OFF-SU-10001343,"Elite Scissors, High Speed",Central Asia,29104,Consumer,11/10/2015,Second Class,Maharashtra,Supplies,2015,0.5,1,-17.13,2,22.53,4.66
Office Supplies,Gorakhpur,India,BF-110051,Barry Franz,APAC,11/11/2015,IN-2014-37320,High,OFF-AP-10002244,"Breville Refrigerator, White",Central Asia,29269,Home Office,11/15/2015,Standard Class,Haryana,Appliances,2015,0,1,1267.77,7,3622.29,438.89
Office Supplies,Gorakhpur,India,BF-110051,Barry Franz,APAC,11/11/2015,IN-2014-37320,High,OFF-LA-10003381,"Novimex Removable Labels, Laser Printer Compatible",Central Asia,29270,Home Office,11/15/2015,Standard Class,Haryana,Labels,2015,0,1,14.49,3,29.07,3.76
Office Supplies,Gorakhpur,India,BF-110051,Barry Franz,APAC,11/11/2015,IN-2014-37320,High,OFF-ST-10001554,"Eldon Folders, Industrial",Central Asia,29274,Home Office,11/15/2015,Standard Class,Haryana,Storage,2015,0,1,7.14,14,244.44,32.73
Technology,Gorakhpur,India,BF-110051,Barry Franz,APAC,11/11/2015,IN-2014-37320,High,TEC-CO-10002587,"Sharp Fax and Copier, Laser",Central Asia,29271,Home Office,11/15/2015,Standard Class,Haryana,Copiers,2015,0,1,79.23,1,168.6,22.48
Technology,Gorakhpur,India,BF-110051,Barry Franz,APAC,11/11/2015,IN-2014-37320,High,TEC-PH-10003856,"Motorola Smart Phone, with Caller ID",Central Asia,29272,Home Office,11/15/2015,Standard Class,Haryana,Phones,2015,0,1,632.52,7,4518.78,658.69
Technology,Gorakhpur,India,BF-110051,Barry Franz,APAC,11/11/2015,IN-2014-37320,High,TEC-PH-10003813,"Samsung Signal Booster, VoIP",Central Asia,29273,Home Office,11/15/2015,Standard Class,Haryana,Phones,2015,0,1,34.05,5,683.4,68.42
Technology,Jaipur,India,HZ-149501,Henia Zydlo,APAC,11/11/2015,IN-2014-56241,Medium,TEC-PH-10001921,"Nokia Signal Booster, with Caller ID",Central Asia,20530,Consumer,11/15/2015,Standard Class,Rajasthan,Phones,2015,0,1,15,1,136.5,9.96
Furniture,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,FUR-CH-10001397,"SAFCO Chairmat, Set of Two",Central Asia,23040,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Chairs,2015,0,1,43.44,2,124.14,17.93
Furniture,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,FUR-FU-10001351,"Rubbermaid Photo Frame, Black",Central Asia,23047,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Furnishings,2015,0,1,99.36,12,621,74.63
Office Supplies,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,OFF-AP-10000391,"Hamilton Beach Coffee Grinder, Black",Central Asia,23043,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Appliances,2015,0,1,56.79,3,126.27,15.87
Office Supplies,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,OFF-AR-10001226,"Boston Pencil Sharpener, Fluorescent",Central Asia,23046,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Art,2015,0,1,0.57,1,28.95,4.23
Office Supplies,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,OFF-AR-10003592,"Sanford Pencil Sharpener, Fluorescent",Central Asia,23044,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Art,2015,0,1,17.52,2,51.66,8.53
Office Supplies,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,OFF-FA-10002015,"Stockwell Push Pins, 12 Pack",Central Asia,23041,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Fasteners,2015,0,1,12.39,7,96.6,4.98
Office Supplies,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,OFF-LA-10001731,"Avery Removable Labels, Alphabetical",Central Asia,23039,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Labels,2015,0,1,4.2,2,21.12,0.83
Technology,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,TEC-MA-10003441,"Okidata Inkjet, Wireless",Central Asia,23045,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Machines,2015,0,1,270.12,2,628.2,49.92
Technology,Visakhapatnam,India,LF-171851,Luke Foster,APAC,11/12/2015,IN-2014-13051,High,TEC-PH-10003913,"Samsung Signal Booster, Cordless",Central Asia,23042,Consumer,11/16/2015,Standard Class,Andhra Pradesh,Phones,2015,0,1,132.45,5,697.2,64.69
Office Supplies,Pune,India,DW-131951,David Wiener,APAC,11/12/2015,IN-2014-13737,Critical,OFF-BI-10000389,"Ibico Binding Machine, Clear",Central Asia,23684,Corporate,11/13/2015,First Class,Maharashtra,Binders,2015,0,1,0,2,101.76,17.86
Technology,Chennai,India,SV-209351,Susan Vittorini,APAC,11/13/2015,IN-2014-15809,High,TEC-CO-10000865,"Brother Fax Machine, High-Speed",Central Asia,25474,Consumer,11/15/2015,Second Class,Tamil Nadu,Copiers,2015,0,1,69.66,2,633.48,94.85
Office Supplies,Delhi,India,LO-171701,Lori Olson,APAC,11/15/2015,IN-2014-15543,High,OFF-AR-10001208,"Binney & Smith Canvas, Water Color",Central Asia,20745,Corporate,11/15/2015,Same Day,Delhi,Art,2015,0,1,78.48,3,163.62,8.13
Furniture,Pune,India,TB-211751,Thomas Boland,APAC,11/16/2015,IN-2014-11672,Medium,FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",Central Asia,28078,Corporate,11/22/2015,Standard Class,Maharashtra,Chairs,2015,0,1,68.76,3,529.29,20.51
Furniture,Jammu,India,EH-139901,Erica Hackney,APAC,11/17/2015,IN-2014-42276,Medium,FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",Central Asia,26945,Consumer,11/22/2015,Second Class,Jammu and Kashmir,Chairs,2015,0,1,66.24,8,415.44,54.52
Furniture,Dewas,India,MM-179201,Michael Moore,APAC,11/17/2015,IN-2014-58957,Critical,FUR-FU-10004509,"Advantus Door Stop, Duo Pack",Central Asia,27044,Consumer,11/20/2015,First Class,Madhya Pradesh,Furnishings,2015,0,1,26.1,2,90.18,25.11
Office Supplies,Dewas,India,MM-179201,Michael Moore,APAC,11/17/2015,IN-2014-58957,Critical,OFF-AR-10001266,"Boston Canvas, Blue",Central Asia,27043,Consumer,11/20/2015,First Class,Madhya Pradesh,Art,2015,0,1,183.33,9,482.76,151.37
Office Supplies,Nagpur,India,CM-122351,Chris McAfee,APAC,11/17/2015,IN-2014-39693,Medium,OFF-AP-10000935,"Cuisinart Toaster, White",Central Asia,24366,Consumer,11/22/2015,Standard Class,Maharashtra,Appliances,2015,0,1,17.01,3,154.8,7.03
Office Supplies,Nagercoil,India,BD-115601,Brendan Dodson,APAC,11/17/2015,IN-2014-13331,Medium,OFF-EN-10000219,"Jiffy Clasp Envelope, Recycled",Central Asia,26020,Home Office,11/21/2015,Standard Class,Tamil Nadu,Envelopes,2015,0,1,6.12,3,21.96,1.16
Office Supplies,Nagercoil,India,BD-115601,Brendan Dodson,APAC,11/17/2015,IN-2014-13331,Medium,OFF-PA-10003303,"Xerox Computer Printout Paper, Multicolor",Central Asia,26018,Home Office,11/21/2015,Standard Class,Tamil Nadu,Paper,2015,0,1,25.5,2,55.5,4.98
Technology,Nagercoil,India,BD-115601,Brendan Dodson,APAC,11/17/2015,IN-2014-13331,Medium,TEC-AC-10001438,"SanDisk Flash Drive, Programmable",Central Asia,26019,Home Office,11/21/2015,Standard Class,Tamil Nadu,Accessories,2015,0,1,20.88,3,123.12,11.2
Furniture,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,FUR-FU-10001351,"Rubbermaid Photo Frame, Black",Central Asia,24369,Consumer,11/22/2015,Standard Class,Karnataka,Furnishings,2015,0,1,24.84,3,155.25,0.52
Office Supplies,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,OFF-BI-10000561,"Acco Binding Machine, Durable",Central Asia,24368,Consumer,11/22/2015,Standard Class,Karnataka,Binders,2015,0,1,110.4,5,262.95,26.24
Office Supplies,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,OFF-EN-10000699,"Cameo Interoffice Envelope, Set of 50",Central Asia,24371,Consumer,11/22/2015,Standard Class,Karnataka,Envelopes,2015,0,1,174.48,8,379.44,34.72
Office Supplies,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,OFF-FA-10001026,"Stockwell Paper Clips, Assorted Sizes",Central Asia,24375,Consumer,11/22/2015,Standard Class,Karnataka,Fasteners,2015,0,1,6.75,5,67.5,2.23
Office Supplies,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,OFF-LA-10001672,"Avery Legal Exhibit Labels, Alphabetical",Central Asia,24370,Consumer,11/22/2015,Standard Class,Karnataka,Labels,2015,0,1,6.6,5,55.8,3.48
Office Supplies,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,OFF-SU-10000062,"Stiletto Scissors, High Speed",Central Asia,24374,Consumer,11/22/2015,Standard Class,Karnataka,Supplies,2015,0,1,1.35,3,70.83,6.54
Technology,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,TEC-AC-10004012,"Enermax Flash Drive, Ergonomic",Central Asia,24373,Consumer,11/22/2015,Standard Class,Karnataka,Accessories,2015,0,1,82.5,5,196.65,16.11
Technology,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,TEC-AC-10000483,"SanDisk Memory Card, Bluetooth",Central Asia,24367,Consumer,11/22/2015,Standard Class,Karnataka,Accessories,2015,0,1,6.72,2,224.82,14.51
Technology,Bangalore,India,Co-126401,Corey-Lock,APAC,11/18/2015,IN-2014-65992,Medium,TEC-PH-10000780,"Cisco Smart Phone, with Caller ID",Central Asia,24372,Consumer,11/22/2015,Standard Class,Karnataka,Phones,2015,0,1,268.23,1,654.24,60.28
Furniture,Agra,India,RB-194651,Rick Bensley,APAC,11/18/2015,IN-2014-75267,High,FUR-CH-10001797,"Harbour Creations Bag Chairs, Adjustable",Central Asia,23404,Home Office,11/20/2015,Second Class,Uttar Pradesh,Chairs,2015,0,1,170.52,7,448.77,51.49
Office Supplies,Agra,India,RB-194651,Rick Bensley,APAC,11/18/2015,IN-2014-75267,High,OFF-PA-10001236,"Enermax Message Books, Recycled",Central Asia,23405,Home Office,11/20/2015,Second Class,Uttar Pradesh,Paper,2015,0,1,2.64,2,44.82,6.24
